id,id_mal,title,year,season,episodes,average_score,mean_score,popularity,favourites,genres,source,studio
117533,41694,Cells at Work! CODE BLACK,2021,WINTER,13,73,73,64878,634,Action|Drama|Sci-Fi,MANGA,LIDENFILMS
117612,41710,How a Realist Hero Rebuilt the Kingdom,2021,SUMMER,13,71,71,132220,2494,Action|Adventure|Fantasy|Romance,LIGHT_NOVEL,J.C.STAFF
117696,41762,Heaven’s Design Team,2021,WINTER,12,69,69,26351,380,Comedy|Fantasy|Slice of Life,MANGA,Asahi Production
117989,41812,Mother of the Goddess’ Dormitory,2021,SUMMER,10,62,62,65995,1062,Comedy|Ecchi|Romance|Slice of Life,MANGA,Asread
118103,41833,The Vampire Dies in No Time,2021,FALL,12,70,70,32644,632,Comedy|Supernatural,MANGA,MADHOUSE
118375,41899,The Hidden Dungeon Only I Can Enter,2021,WINTER,12,60,61,122801,1860,Action|Adventure|Comedy|Ecchi|Fantasy|Romance,LIGHT_NOVEL,Okuruto Noboru
119123,36458,LBX Girls,2021,WINTER,12,53,53,5592,51,Action|Mecha|Sci-Fi,VIDEO_GAME,studio A-CAT
119661,42203,Re:ZERO -Starting Life in Another World- Season 2 Part 2,2021,WINTER,12,84,84,290283,10613,Action|Adventure|Drama|Fantasy|Psychological|Romance|Thriller,LIGHT_NOVEL,WHITE FOX
119675,42205,SHAMAN KING (2021),2021,SPRING,52,64,64,77125,1014,Action|Adventure|Comedy|Supernatural,MANGA,Bridge
119683,42192,EDENS ZERO,2021,SPRING,25,70,70,87318,1549,Action|Adventure|Comedy|Fantasy|Sci-Fi,MANGA,J.C.STAFF
119806,,Thunderbolt Fantasy Sword Seekers 3,2021,SPRING,13,79,82,2146,81,Action|Drama|Fantasy,ORIGINAL,Pili International Multimedia
120120,42249,Tokyo Revengers,2021,SPRING,24,77,77,430982,14912,Action|Drama|Romance|Supernatural,MANGA,LIDENFILMS
120209,42282,My Next Life as a Villainess: All Routes Lead to Doom! X,2021,SUMMER,12,71,71,76060,1091,Comedy|Fantasy|Romance|Slice of Life,LIGHT_NOVEL,SILVER LINK.
120376,42307,The World Ends with You The Animation,2021,SPRING,12,58,58,26943,303,Action|Supernatural,VIDEO_GAME,Shin-Ei Animation
120534,42321,Battle Athletes Victory ReSTART!,2021,SPRING,12,46,46,3137,30,Action|Adventure|Sci-Fi|Sports,ORIGINAL,Seven
120608,42340,The Dungeon of Black Company,2021,SUMMER,12,70,70,72246,1094,Comedy|Fantasy,MANGA,SILVER LINK.
120646,42351,My Senpai is Annoying,2021,FALL,12,74,75,110242,2056,Comedy|Romance|Slice of Life,MANGA,Doga Kobo
120697,42361,"DON'T TOY WITH ME, MISS NAGATORO",2021,SPRING,12,69,69,258554,5786,Comedy|Romance|Slice of Life,MANGA,Telecom Animation Film
120859,42395,Burning Kabaddi,2021,SPRING,12,67,67,36106,458,Action|Drama|Sports,MANGA,TMS Entertainment
121962,42516,Cardfight!! Vanguard overDress,2021,SPRING,12,58,59,6241,71,Action|Adventure,ORIGINAL,Kinema Citrus
122052,42544,Fena: Pirate Princess,2021,SUMMER,12,69,69,70685,937,Action|Adventure|Romance,ORIGINAL,Production I.G
122292,42587,Yuki Yuna is a Hero: The Great Mankai Chapter,2021,FALL,12,73,74,10329,189,Action|Drama|Fantasy|Mahou Shoujo|Psychological,ORIGINAL,Studio Gokumi
122348,42590,Those Snow White Notes,2021,SPRING,12,73,73,46252,721,Drama|Music,MANGA,Shin-Ei Animation
122434,42625,The Idaten Deities Know Only Peace,2021,SUMMER,11,74,74,60526,1175,Action|Adventure|Fantasy,MANGA,MAPPA
122441,42627,Peach Boy Riverside,2021,SUMMER,12,60,60,59634,615,Adventure|Fantasy,MANGA,Asahi Production
123494,42774,"Farewell, My Dear Cramer",2021,SPRING,13,56,56,16781,244,Drama|Sports,MANGA,LIDENFILMS
123779,42822,Dr. Ramune -Mysterious Disease Specialist-,2021,WINTER,12,69,69,27889,548,Drama|Psychological|Supernatural,MANGA,Platinum Vision
123785,42825,Scar on the Praeter,2021,WINTER,13,52,52,11159,107,Action|Fantasy|Sci-Fi,OTHER,GoHands
123802,42826,The Saint's Magic Power is Omnipotent,2021,SPRING,12,71,72,75442,1439,Fantasy|Romance|Slice of Life,LIGHT_NOVEL,diomedéa
124080,42897,Horimiya,2021,WINTER,13,81,81,512326,31735,Comedy|Romance|Slice of Life,MANGA,CloverWorks
124131,32455,Gekidol,2021,WINTER,12,52,52,7449,63,Drama|Psychological|Sci-Fi,ORIGINAL,Hoods Entertainment
124153,42923,SK8 the Infinity,2021,WINTER,12,79,80,228970,11267,Action|Drama|Sports,ORIGINAL,bones
124194,42938,Fruits Basket The Final Season,2021,SPRING,13,89,89,170979,11625,Comedy|Drama|Psychological|Romance|Slice of Life|Supernatural,MANGA,TMS Entertainment
124223,42941,Umamusume: Pretty Derby Season 2,2021,WINTER,13,83,83,44229,2968,Drama|Slice of Life|Sports,VIDEO_GAME,Studio KAI
124675,43007,Osamake: Romcom Where The Childhood Friend Won't Lose,2021,SPRING,12,58,58,84451,1020,Comedy|Romance,LIGHT_NOVEL,Doga Kobo
124845,43299,WONDER EGG PRIORITY,2021,WINTER,12,74,74,277561,7738,Action|Drama|Fantasy|Mystery|Psychological|Sci-Fi|Thriller,ORIGINAL,CloverWorks
124858,43325,Moriarty the Patriot Part 2,2021,SPRING,13,82,82,82128,2595,Drama|Mystery|Psychological|Thriller,MANGA,Production I.G
125038,43439,SHADOWS HOUSE,2021,SPRING,13,77,77,98837,2407,Fantasy|Horror|Mystery|Slice of Life|Supernatural,MANGA,CloverWorks
125206,43523,TSUKIMICHI -Moonlit Fantasy-,2021,SUMMER,12,77,77,162507,5105,Action|Adventure|Comedy|Fantasy,LIGHT_NOVEL,C2C
125446,43691,Kageki Shojo!!,2021,SUMMER,13,76,76,34573,680,Drama|Slice of Life,MANGA,PINE JAM
125640,43741,Getter Robo Arc,2021,SUMMER,13,60,61,3049,55,Action|Mecha|Sci-Fi,MANGA,Bee Media
125839,43756,Backflip!!,2021,SPRING,12,74,74,40550,740,Comedy|Drama|Sports,ORIGINAL,ZEXCS
125867,43763,CESTVS -The Roman Fighter-,2021,SPRING,11,52,53,5941,55,Action|Drama|Sports,MANGA,Bandai Namco Pictures
125868,43767,NIGHT HEAD 2041,2021,SUMMER,12,61,61,14539,155,Drama|Mystery|Psychological|Sci-Fi|Supernatural,OTHER,Shirogumi
125909,37008,TSUKIPRO THE ANIMATION 2,2021,SUMMER,13,63,66,1777,20,Music,ORIGINAL,PRA
126047,43814,Battle Game in 5 Seconds,2021,SUMMER,12,66,66,70981,977,Action|Drama|Supernatural,MANGA,Vega Entertainment
126192,43969,"Girlfriend, Girlfriend",2021,SUMMER,12,63,63,127053,2040,Comedy|Ecchi|Romance|Slice of Life,MANGA,Tezuka Productions
126213,44037,"Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside",2021,FALL,13,68,68,119448,2073,Action|Adventure|Fantasy|Romance|Slice of Life,LIGHT_NOVEL,WolfsBane
126546,44203,Seirei Gensouki: Spirit Chronicles,2021,SUMMER,12,69,69,132164,3168,Action|Drama|Fantasy|Romance,LIGHT_NOVEL,TMS Entertainment
126790,44275,Selection Project,2021,FALL,13,70,71,18191,340,Music|Slice of Life,OTHER,Doga Kobo
126791,44276,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,2021,SPRING,12,62,62,80555,1137,Action|Comedy|Ecchi|Fantasy|Romance,LIGHT_NOVEL,ENGI
126793,44274,PuraOre! ~Pride of Orange~,2021,FALL,12,59,59,10889,93,Music|Slice of Life|Sports,OTHER,C2C
126835,43778,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,2021,SPRING,25,,59,332,0,Adventure|Comedy,OTHER,Ajiado
126897,44387,The Night Beyond the Tricornered Window,2021,FALL,12,63,64,16214,210,Drama|Mystery|Supernatural,MANGA,Zero-G
126905,44191,Tropical-Rouge! Precure,2021,WINTER,46,74,75,7601,229,Action|Comedy|Fantasy|Mahou Shoujo,ORIGINAL,Toei Animation
127366,44881,I'm Standing on a Million Lives Season 2,2021,SUMMER,12,66,66,51614,603,Action|Drama|Fantasy,MANGA,Maho Film
127400,44940,World Trigger 3rd Season,2021,FALL,14,82,82,35292,919,Action|Sci-Fi,MANGA,Toei Animation
127401,44961,Platinum End,2021,FALL,24,58,58,126403,1465,Drama|Mystery|Psychological|Romance|Supernatural,MANGA,Signal.MD
127412,45055,Taisho Otome Fairy Tale,2021,FALL,12,76,76,51383,1384,Comedy|Drama|Romance|Slice of Life,MANGA,SynergySP
127688,45572,The Honor at Magic High School,2021,SUMMER,13,64,65,36482,397,Fantasy|Sci-Fi,MANGA,CONNECT
127720,45576,Mushoku Tensei: Jobless Reincarnation Cour 2,2021,FALL,12,85,85,302627,12631,Adventure|Drama|Ecchi|Fantasy,LIGHT_NOVEL,Studio Bind
127721,45577,IDOLiSH7 Third BEAT!,2021,SUMMER,13,81,82,7818,316,Drama|Music|Psychological,VIDEO_GAME,TROYCA
128399,45665,Fairy Ranmaru,2021,SPRING,12,53,53,8940,148,Ecchi|Mahou Shoujo|Slice of Life,ORIGINAL,Studio Comet
128545,46093,The aquatope on white sand,2021,SUMMER,24,73,73,62609,1275,Drama|Slice of Life|Supernatural,ORIGINAL,P.A.WORKS
128546,46095,Vivy -Fluorite Eye's Song-,2021,SPRING,13,82,82,174660,7337,Action|Drama|Music|Sci-Fi|Thriller,ORIGINAL,WIT STUDIO
128547,46102,ODDTAXI,2021,SPRING,13,85,85,144900,6929,Drama|Mystery|Psychological|Thriller,ORIGINAL,OLM
128712,46471,The Detective Is Already Dead,2021,SUMMER,12,61,61,123850,1770,Comedy|Drama|Mystery|Romance|Supernatural,LIGHT_NOVEL,ENGI
128737,46381,Shinkansen Henkei Robo Shinkalion Z,2021,SPRING,41,55,60,888,14,Action|Mecha,OTHER,OLM
128827,48862,Cardfight!! Vanguard overDress Season 2,2021,FALL,13,65,66,2866,40,Action|Adventure,ORIGINAL,Gift-o’-Animation
128872,42653,Aikatsu Planet!,2021,WINTER,25,59,61,2301,39,Music,ORIGINAL,Bandai Namco Pictures
129068,46985,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",2021,FALL,12,59,59,69499,992,Adventure|Comedy|Fantasy|Romance,LIGHT_NOVEL,Hotline
129277,47257,The Duke of Death and His Maid,2021,SUMMER,12,74,74,82081,1781,Comedy|Drama|Romance|Supernatural,MANGA,J.C.STAFF
129386,47391,SEVEN KNIGHTS REVOLUTION: Hero Successor,2021,SPRING,12,60,60,16859,189,Action|Fantasy,VIDEO_GAME,domerica
129814,47639,Blue Reflection Ray,2021,SPRING,24,53,53,11934,123,Drama|Fantasy|Mahou Shoujo|Psychological,VIDEO_GAME,J.C.STAFF
129874,49926,Demon Slayer: Kimetsu no Yaiba Mugen Train Arc,2021,FALL,7,82,82,344286,6769,Action|Adventure|Drama|Fantasy|Mystery|Supernatural,MANGA,ufotable
129898,47790,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,2021,FALL,12,72,72,192032,4388,Action|Adventure|Drama|Fantasy|Mystery|Romance,LIGHT_NOVEL,SILVER LINK.
130402,46118,WAVE!! -Let's go surfing!!- (TV),2021,WINTER,12,57,58,11253,70,Slice of Life|Sports,OTHER,Asahi Production
130445,48365,Youkai Watch ♪,2021,SPRING,98,57,62,987,25,Comedy|Supernatural,VIDEO_GAME,OLM
130512,48391,MAZICA PARTY,2021,SPRING,51,46,49,802,8,Adventure,OTHER,OLM
130549,48406,RE-MAIN,2021,SUMMER,12,69,70,48926,616,Drama|Sports,ORIGINAL,MAPPA
130584,46652,DUEL MASTERS King!,2021,SPRING,43,57,64,523,4,Action|Adventure|Comedy,ORIGINAL,Brain's Base
130777,44273,Mewkledreamy Mix!,2021,SPRING,50,62,67,1422,14,Adventure|Comedy|Fantasy|Mahou Shoujo|Slice of Life,OTHER,J.C.STAFF
130997,48470,D_CIDE TRAUMEREI THE ANIMATION,2021,SUMMER,13,53,53,8095,60,Action|Adventure|Drama|Fantasy,OTHER,SANZIGEN
131005,48466,AMAIM Warrior at the Borderline,2021,FALL,13,59,59,11838,108,Fantasy|Mecha|Sci-Fi,ORIGINAL,Sunrise Beyond
131019,48471,Irina: The Vampire Cosmonaut,2021,FALL,12,72,72,55721,883,Drama|Romance|Sci-Fi|Supernatural,LIGHT_NOVEL,Arvo Animation
131083,48483,Mieruko-chan,2021,FALL,12,72,72,157582,2819,Comedy|Horror|Slice of Life|Supernatural,MANGA,Passione
131096,48555,Bakugan: Geogan Rising,2021,WINTER,26,60,64,998,8,Action|Comedy|Fantasy,OTHER,TMS Entertainment
131149,48488,Higurashi: When They Cry - SOTSU,2021,SUMMER,15,64,64,37479,606,Horror|Mystery|Psychological|Supernatural|Thriller,ORIGINAL,Passione
131150,48492,Scarlet Nexus,2021,SUMMER,26,53,53,35031,534,Action|Adventure|Fantasy|Sci-Fi|Supernatural,VIDEO_GAME,Sunrise
131264,48505,Yashahime: Princess Half-Demon - The Second Act,2021,FALL,24,69,69,13427,241,Action|Adventure|Fantasy,ORIGINAL,Sunrise
131565,48556,takt op.Destiny,2021,FALL,12,69,69,164403,3162,Action|Fantasy|Music,OTHER,MADHOUSE
131584,48567,VISUAL PRISON,2021,FALL,12,60,60,17768,310,Music|Supernatural,ORIGINAL,A-1 Pictures
131586,48569,86 EIGHTY-SIX Part 2,2021,FALL,12,87,87,185975,13006,Action|Drama|Mecha|Sci-Fi,LIGHT_NOVEL,A-1 Pictures
131646,48580,The Case Study of Vanitas,2021,SUMMER,12,78,78,201058,6708,Action|Drama|Fantasy|Mystery|Supernatural,MANGA,bones
131878,48644,RUMBLE GARANNDOLL,2021,FALL,12,60,60,8563,80,Action|Comedy|Mecha|Sci-Fi,ORIGINAL,Lerche
132071,48680,Tesla Note,2021,FALL,13,40,40,9071,55,Action|Comedy|Drama|Thriller,MANGA,Gambit
132126,48849,Sonny Boy,2021,SUMMER,12,78,78,129198,6772,Drama|Mystery|Psychological|Sci-Fi|Supernatural,ORIGINAL,MADHOUSE
132456,48753,The Great Jahy Will Not Be Defeated!,2021,SUMMER,20,68,68,82933,1051,Comedy|Fantasy|Slice of Life|Supernatural,MANGA,SILVER LINK.
132473,48761,The Faraway Paladin,2021,FALL,12,68,68,103336,1355,Action|Adventure|Fantasy|Mystery|Psychological,LIGHT_NOVEL,Children's Playground Entertainment
132525,48776,BUILD-DIVIDE -#000000- CODE BLACK,2021,FALL,12,62,62,18895,217,Action|Sci-Fi,OTHER,LIDENFILMS
132697,48486,Oshiri Tantei 5,2021,SPRING,13,,43,170,0,Comedy|Fantasy|Mystery,OTHER,Toei Animation
132806,48804,Restaurant to Another World 2,2021,FALL,12,76,76,32824,554,Fantasy|Slice of Life,LIGHT_NOVEL,OLM
133510,49184,GUNMACHAN,2021,FALL,13,53,61,476,7,Slice of Life,ORIGINAL,Ascension
133965,48926,Komi Can’t Communicate,2021,FALL,12,76,76,307359,8679,Comedy|Romance|Slice of Life,MANGA,OLM
134623,49040,LUPIN THE 3rd PART 6,2021,FALL,25,70,71,8896,118,Action|Adventure|Comedy|Mystery,MANGA,TMS Entertainment
136119,49285,Waccha PriMagi!,2021,FALL,51,66,68,3390,98,Mahou Shoujo|Music|Slice of Life,OTHER,Tatsunoko Production
136206,48859,Pretty All Friends Selection,2021,SUMMER,16,54,65,660,6,Music,VIDEO_GAME,Dongwoo Animation
136947,49292,Deep Insanity THE LOST CHILD,2021,FALL,12,50,50,15387,114,Action|Adventure|Sci-Fi,OTHER,SILVER LINK.
137309,49515,Digimon Ghost Game,2021,FALL,67,66,67,8724,186,Action|Adventure|Fantasy|Horror|Mystery|Sci-Fi,ORIGINAL,Toei Animation
21294,30455,KanColle Season 2: Let's Meet at Sea,2022,FALL,8,59,59,14767,152,Action|Sci-Fi,VIDEO_GAME,ENGI
103118,38006,League of Nations Air Force Aviation Magic Band Luminous Witches,2022,SUMMER,12,63,63,9146,108,Music,ORIGINAL,Shaft
109820,39917,Rusted Armors,2022,WINTER,12,28,27,2262,12,Action,OTHER,Kigumi
111321,40356,The Rising of the Shield Hero Season 2,2022,SPRING,13,65,65,236444,3710,Action|Adventure|Fantasy,LIGHT_NOVEL,Kinema Citrus
112323,40507,Arifureta: From Commonplace to World's Strongest Season 2,2022,WINTER,12,70,70,126424,2728,Action|Adventure|Fantasy|Psychological,LIGHT_NOVEL,Asread
112640,40590,Utawarerumono Mask of Truth,2022,SUMMER,28,73,74,12231,192,Action|Drama|Fantasy|Sci-Fi,VISUAL_NOVEL,WHITE FOX
112719,40488,Futsal Boys!!!!!,2022,WINTER,12,50,50,10790,81,Sports,OTHER,diomedéa
114745,41084,Made in Abyss: The Golden City of the Scorching Sun,2022,SUMMER,12,85,85,149783,5487,Adventure|Drama|Fantasy|Horror|Mystery|Sci-Fi,MANGA,Kinema Citrus
116605,41461,Date A Live IV,2022,SPRING,12,76,76,79155,1906,Action|Comedy|Ecchi|Mecha|Romance|Sci-Fi,LIGHT_NOVEL,GEEKTOYS
116674,41467,BLEACH: Thousand-Year Blood War,2022,FALL,13,88,88,192619,11002,Action|Adventure|Supernatural,MANGA,Studio Pierrot
117196,41589,TOKYO MEW MEW NEW,2022,SUMMER,12,64,64,18636,266,Adventure|Comedy|Fantasy|Mahou Shoujo|Romance|Sci-Fi,MANGA,Yumeta Company
118465,41946,World's End Harem,2022,WINTER,11,55,55,75255,1015,Ecchi|Sci-Fi,MANGA,AXsiZ
119056,42072,She Professed Herself Pupil of the Wise Man,2022,WINTER,12,60,60,42135,567,Adventure|Fantasy,LIGHT_NOVEL,studio A-CAT
121176,42429,Ascendance of a Bookworm Season 3,2022,SPRING,10,79,80,56693,1224,Drama|Fantasy|Slice of Life,LIGHT_NOVEL,Ajiado
122808,42670,Princess Connect! Re:Dive Season 2,2022,WINTER,12,76,77,42956,893,Action|Adventure|Comedy|Fantasy,VIDEO_GAME,CygamesPictures
123330,42745,The Demon Girl Next Door Season 2,2022,SPRING,12,78,78,27878,624,Comedy|Fantasy|Mahou Shoujo|Slice of Life,MANGA,J.C.STAFF
123752,42808,Shenmue the Animation,2022,WINTER,13,63,63,7353,91,Action|Adventure|Drama,VIDEO_GAME,Telecom Animation Film
124060,42892,Requiem of the Rose King,2022,WINTER,24,56,56,21536,254,Action|Drama|Supernatural,MANGA,J.C.STAFF
124395,42962,Uzaki-chan Wants to Hang Out! Season 2,2022,FALL,13,71,71,66365,1104,Comedy|Ecchi|Romance|Slice of Life,MANGA,ENGI
124410,42963,Rent-a-Girlfriend Season 2,2022,SUMMER,12,65,65,132279,1872,Comedy|Drama|Romance,MANGA,TMS Entertainment
124641,42994,Dropkick on My Devil!!! X,2022,SUMMER,12,73,74,14721,224,Comedy|Slice of Life|Supernatural,MANGA,Nomad
125124,43470,"Science Fell in Love, So I Tried to Prove It r=1-sinθ",2022,SPRING,12,71,71,50154,669,Comedy|Romance,MANGA,Zero-G
125367,43608,Kaguya-sama: Love is War -Ultra Romantic-,2022,SPRING,13,89,89,280169,15369,Comedy|Psychological|Romance|Slice of Life,MANGA,A-1 Pictures
125682,43735,CUE!,2022,WINTER,24,64,64,9604,120,Music,VIDEO_GAME,Graphinica
125910,43771,VAZZROCK THE ANIMATION,2022,FALL,13,43,44,2243,22,Music,ORIGINAL,PRA
126288,44055,Sasaki and Miyano,2022,WINTER,12,81,81,77277,3869,Comedy|Romance|Slice of Life,MANGA,Studio DEEN
127050,44516,Love of Kill,2022,WINTER,12,67,67,62948,982,Action|Psychological|Romance,MANGA,Platinum Vision
127090,44524,Harem in the Labyrinth of Another World,2022,SUMMER,12,63,63,76657,1635,Drama|Ecchi|Fantasy|Romance,LIGHT_NOVEL,Passione
127230,44511,Chainsaw Man,2022,FALL,12,83,83,596153,33287,Action|Drama|Horror|Supernatural,MANGA,MAPPA
127549,45425,Slow Loop,2022,WINTER,12,71,71,28166,485,Slice of Life|Sports,MANGA,CONNECT
127911,45613,Shikimori's Not Just a Cutie,2022,SPRING,12,68,68,204906,4281,Comedy|Romance|Slice of Life,MANGA,Doga Kobo
128034,45560,ORIENT,2022,WINTER,12,62,62,42162,508,Action|Adventure|Comedy|Fantasy,MANGA,A.C.G.T.
128223,45653,When Will Ayumu Make His Move?,2022,SUMMER,12,69,69,59293,890,Comedy|Romance|Slice of Life,MANGA,SILVER LINK.
128400,45783,Saiyuki RELOAD: ZEROIN,2022,WINTER,13,60,62,3654,32,Action|Adventure|Supernatural,MANGA,LIDENFILMS
128828,46604,Girls’ Frontline,2022,WINTER,12,53,53,19127,213,Action|Drama,VIDEO_GAME,Asahi Production
128890,46654,IDOLiSH7 Third BEAT! Part 2,2022,FALL,17,83,84,5279,263,Drama|Music|Psychological,VIDEO_GAME,TROYCA
129190,47159,The Genius Prince's Guide to Raising a Nation Out of Debt,2022,WINTER,12,72,72,104954,2088,Comedy|Fantasy,LIGHT_NOVEL,Yokohama Animation Lab
129191,47161,The Strongest Sage with the Weakest Crest,2022,WINTER,12,61,61,91618,1193,Action|Adventure|Comedy|Fantasy|Romance|Slice of Life,LIGHT_NOVEL,J.C.STAFF
129192,47163,My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!,2022,SUMMER,12,61,61,81570,1352,Action|Adventure|Comedy|Fantasy,LIGHT_NOVEL,REVOROOT
129193,47162,The Executioner and Her Way of Life,2022,SPRING,12,71,71,70498,2976,Action|Adventure|Drama|Fantasy,LIGHT_NOVEL,J.C.STAFF
129196,47164,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV,2022,SUMMER,11,77,77,122668,2358,Action|Adventure|Comedy|Fantasy|Romance,LIGHT_NOVEL,J.C.STAFF
129201,47194,Summer Time Rendering,2022,SPRING,25,83,83,214701,9280,Action|Drama|Mystery|Supernatural|Thriller,MANGA,OLM
130003,47917,BOCCHI THE ROCK!,2022,FALL,12,87,87,250637,27079,Comedy|Music|Slice of Life,MANGA,CloverWorks
130166,48239,In the Land of Leadale,2022,WINTER,12,68,68,56603,1129,Adventure|Fantasy,LIGHT_NOVEL,Maho Film
130298,48316,The Eminence in Shadow,2022,FALL,20,81,81,293251,15738,Action|Comedy|Fantasy,LIGHT_NOVEL,Nexus
130319,48363,RPG Real Estate,2022,SPRING,12,64,64,18410,201,Comedy|Fantasy|Slice of Life,MANGA,Doga Kobo
130586,48415,The Greatest Demon Lord Is Reborn as a Typical Nobody,2022,SPRING,12,62,62,106846,1635,Action|Ecchi|Fantasy|Romance,LIGHT_NOVEL,SILVER LINK.
130591,48414,Sabikui Bisco,2022,WINTER,12,70,70,81557,1258,Action|Adventure|Fantasy,LIGHT_NOVEL,OZ
130592,48413,The Devil is a Part-Timer! Season 2,2022,SUMMER,12,65,65,152387,1619,Comedy|Fantasy|Romance|Slice of Life,LIGHT_NOVEL,Studio 3Hz
131182,48491,Encouragement of Climb: Next Summit,2022,FALL,12,77,77,10324,224,Adventure|Comedy|Slice of Life,MANGA,8-bit
131516,48542,Do It Yourself!!,2022,FALL,12,74,74,47499,949,Slice of Life,ORIGINAL,PINE JAM
131548,48553,Akebi’s Sailor Uniform,2022,WINTER,12,75,75,71452,1622,Slice of Life,MANGA,CloverWorks
131681,48583,Attack on Titan Final Season Part 2,2022,WINTER,12,86,86,420108,14471,Action|Drama|Fantasy|Mystery|Psychological,MANGA,MAPPA
132010,48643,Love After World Domination,2022,SPRING,12,73,73,82698,1468,Action|Comedy|Romance|Supernatural,MANGA,project No.9
132052,48675,A Couple of Cuckoos,2022,SPRING,24,67,67,107838,1843,Comedy|Romance,MANGA,Shin-Ei Animation
132171,48702,Dance Dance Danseur,2022,SPRING,11,76,76,30113,603,Drama|Romance|Slice of Life|Sports,MANGA,MAPPA
132351,48742,"Don’t Hurt Me, My Healer!",2022,SPRING,12,58,59,23110,243,Adventure|Comedy|Fantasy|Slice of Life,MANGA,Jumondou
132405,48736,My Dress-Up Darling,2022,WINTER,12,80,80,401855,18762,Comedy|Ecchi|Romance|Slice of Life,MANGA,CloverWorks
132474,48760,Skeleton Knight in Another World,2022,SPRING,12,70,70,108071,2105,Action|Adventure|Comedy|Fantasy,LIGHT_NOVEL,Studio KAI
132526,48777,BUILD-DIVIDE -#​FFFFFF- CODE WHITE,2022,SPRING,12,64,65,7133,99,Action|Sci-Fi,OTHER,LIDENFILMS
132532,48779,Deaimon: Recipe for Happiness,2022,SPRING,12,74,74,32862,528,Slice of Life,MANGA,Encourage Films
133175,48842,The Dawn of the Witch,2022,SPRING,12,62,62,54354,615,Action|Adventure|Comedy|Ecchi|Fantasy,LIGHT_NOVEL,Tezuka Productions
133412,48857,Healer Girl,2022,SPRING,12,71,71,16395,431,Music|Slice of Life|Supernatural,ORIGINAL,Studio 3Hz
133844,48895,Overlord IV,2022,SUMMER,13,80,80,170061,4584,Action|Adventure|Fantasy,LIGHT_NOVEL,MADHOUSE
133891,48916,Love Live! Nijigasaki High School Idol Club Season 2,2022,SPRING,13,75,76,17010,456,Music|Slice of Life,OTHER,Sunrise
134252,48997,Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout,2022,WINTER,12,70,70,62433,988,Adventure|Comedy|Fantasy|Romance,MANGA,OLM
134732,49052,Aoashi,2022,SPRING,24,81,81,85704,3028,Sports,MANGA,Production I.G
135136,49114,The Case Study of Vanitas Part 2,2022,WINTER,12,81,81,98051,2794,Action|Drama|Fantasy|Mystery|Supernatural,MANGA,bones
135384,49160,Miss Shachiku and the Little Baby Ghost,2022,SPRING,12,68,68,14186,218,Comedy|Slice of Life|Supernatural,MANGA,project No.9
135806,49220,Uncle from Another World,2022,SUMMER,13,76,76,127253,3137,Adventure|Comedy|Fantasy,MANGA,Atelier Pontdarc
136080,49291,Magia Record: Puella Magi Madoka Magica Side Story Final Season -Dawn of a Shallow Dream-,2022,SPRING,4,68,69,15309,192,Drama|Mahou Shoujo|Psychological|Thriller,VIDEO_GAME,Shaft
136150,49304,Legend of Mana -The Teardrop Crystal-,2022,FALL,12,51,52,7322,89,Adventure|Fantasy,VIDEO_GAME,Graphinica
136303,49342,Shin Ikki Tousen,2022,SPRING,3,57,58,8548,85,Action|Ecchi|Supernatural,MANGA,ARMS
136428,49385,Miss KUROITSU from the Monster Development Department,2022,WINTER,12,65,65,20430,228,Comedy|Fantasy,MANGA,Quad
136707,49438,Parallel World Pharmacy,2022,SUMMER,12,72,72,84167,1596,Fantasy,LIGHT_NOVEL,diomedéa
136934,49470,My Stepmom's Daughter is My Ex,2022,SUMMER,12,66,66,102946,1796,Comedy|Romance,LIGHT_NOVEL,project No.9
137247,49514,Fantasia Sango - Realm of Legends,2022,WINTER,12,44,45,6720,62,Fantasy,VIDEO_GAME,GEEKTOYS
137281,49520,Aharen-san wa Hakarenai,2022,SPRING,12,71,71,122478,2368,Comedy|Romance|Slice of Life,MANGA,Felix Film
137312,49519,Police in a Pod,2022,WINTER,13,68,68,18210,180,Comedy|Drama|Slice of Life,MANGA,MADHOUSE
137341,49533,My Master Has No Tail,2022,FALL,13,64,65,10904,91,Comedy|Fantasy|Slice of Life,MANGA,LIDENFILMS
137633,49556,Love All Play,2022,SPRING,24,62,62,13608,127,Sports,OTHER,Nippon Animation
137822,49596,BLUE LOCK,2022,FALL,24,80,80,306461,12143,Action|Drama|Sports,MANGA,8-bit
